id,emotion,intensity,statement,repetition,actor,path
1072,08,01,01,01,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-08-01-01-01-18.wav
1073,08,01,01,02,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-08-01-01-02-18.wav
1074,08,01,02,01,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-08-01-02-01-18.wav
1075,08,01,02,02,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-08-01-02-02-18.wav
1076,08,02,01,01,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-08-02-01-01-18.wav
1077,08,02,01,02,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-08-02-01-02-18.wav
1078,08,02,02,01,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-08-02-02-01-18.wav
1079,08,02,02,02,18,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_18\03-01-08-02-02-02-18.wav
1080,01,01,01,01,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-01-01-01-01-19.wav
1081,01,01,01,02,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-01-01-01-02-19.wav
1082,01,01,02,01,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-01-01-02-01-19.wav
1083,01,01,02,02,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-01-01-02-02-19.wav
1084,02,01,01,01,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-02-01-01-01-19.wav
1085,02,01,01,02,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-02-01-01-02-19.wav
1086,02,01,02,01,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-02-01-02-01-19.wav
1087,02,01,02,02,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-02-01-02-02-19.wav
1088,02,02,01,01,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-02-02-01-01-19.wav
1089,02,02,01,02,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-02-02-01-02-19.wav
1090,02,02,02,01,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-02-02-02-01-19.wav
1091,02,02,02,02,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-02-02-02-02-19.wav
1092,03,01,01,01,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-03-01-01-01-19.wav
1093,03,01,01,02,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-03-01-01-02-19.wav
1094,03,01,02,01,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-03-01-02-01-19.wav
1095,03,01,02,02,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-03-01-02-02-19.wav
1096,03,02,01,01,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-03-02-01-01-19.wav
1097,03,02,01,02,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-03-02-01-02-19.wav
1098,03,02,02,01,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-03-02-02-01-19.wav
1099,03,02,02,02,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-03-02-02-02-19.wav
1100,04,01,01,01,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-04-01-01-01-19.wav
1101,04,01,01,02,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-04-01-01-02-19.wav
1102,04,01,02,01,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-04-01-02-01-19.wav
1103,04,01,02,02,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-04-01-02-02-19.wav
1104,04,02,01,01,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-04-02-01-01-19.wav
1105,04,02,01,02,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-04-02-01-02-19.wav
1106,04,02,02,01,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-04-02-02-01-19.wav
1107,04,02,02,02,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-04-02-02-02-19.wav
1108,05,01,01,01,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-05-01-01-01-19.wav
1109,05,01,01,02,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-05-01-01-02-19.wav
1110,05,01,02,01,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-05-01-02-01-19.wav
1111,05,01,02,02,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-05-01-02-02-19.wav
1112,05,02,01,01,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-05-02-01-01-19.wav
1113,05,02,01,02,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-05-02-01-02-19.wav
1114,05,02,02,01,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-05-02-02-01-19.wav
1115,05,02,02,02,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-05-02-02-02-19.wav
1116,06,01,01,01,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-06-01-01-01-19.wav
1117,06,01,01,02,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-06-01-01-02-19.wav
1118,06,01,02,01,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-06-01-02-01-19.wav
1119,06,01,02,02,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-06-01-02-02-19.wav
1120,06,02,01,01,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-06-02-01-01-19.wav
1121,06,02,01,02,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-06-02-01-02-19.wav
1122,06,02,02,01,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-06-02-02-01-19.wav
1123,06,02,02,02,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-06-02-02-02-19.wav
1124,07,01,01,01,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-07-01-01-01-19.wav
1125,07,01,01,02,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-07-01-01-02-19.wav
1126,07,01,02,01,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-07-01-02-01-19.wav
1127,07,01,02,02,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-07-01-02-02-19.wav
1128,07,02,01,01,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-07-02-01-01-19.wav
1129,07,02,01,02,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-07-02-01-02-19.wav
1130,07,02,02,01,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-07-02-02-01-19.wav
1131,07,02,02,02,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-07-02-02-02-19.wav
1132,08,01,01,01,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-08-01-01-01-19.wav
1133,08,01,01,02,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-08-01-01-02-19.wav
1134,08,01,02,01,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-08-01-02-01-19.wav
1135,08,01,02,02,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-08-01-02-02-19.wav
1136,08,02,01,01,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-08-02-01-01-19.wav
1137,08,02,01,02,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-08-02-01-02-19.wav
1138,08,02,02,01,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-08-02-02-01-19.wav
1139,08,02,02,02,19,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_19\03-01-08-02-02-02-19.wav
1140,01,01,01,01,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-01-01-01-01-20.wav
1141,01,01,01,02,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-01-01-01-02-20.wav
1142,01,01,02,01,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-01-01-02-01-20.wav
1143,01,01,02,02,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-01-01-02-02-20.wav
1144,02,01,01,01,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-02-01-01-01-20.wav
1145,02,01,01,02,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-02-01-01-02-20.wav
1146,02,01,02,01,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-02-01-02-01-20.wav
1147,02,01,02,02,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-02-01-02-02-20.wav
1148,02,02,01,01,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-02-02-01-01-20.wav
1149,02,02,01,02,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-02-02-01-02-20.wav
1150,02,02,02,01,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-02-02-02-01-20.wav
1151,02,02,02,02,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-02-02-02-02-20.wav
1152,03,01,01,01,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-03-01-01-01-20.wav
1153,03,01,01,02,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-03-01-01-02-20.wav
1154,03,01,02,01,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-03-01-02-01-20.wav
1155,03,01,02,02,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-03-01-02-02-20.wav
1156,03,02,01,01,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-03-02-01-01-20.wav
1157,03,02,01,02,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-03-02-01-02-20.wav
1158,03,02,02,01,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-03-02-02-01-20.wav
1159,03,02,02,02,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-03-02-02-02-20.wav
1160,04,01,01,01,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-04-01-01-01-20.wav
1161,04,01,01,02,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-04-01-01-02-20.wav
1162,04,01,02,01,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-04-01-02-01-20.wav
1163,04,01,02,02,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-04-01-02-02-20.wav
1164,04,02,01,01,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-04-02-01-01-20.wav
1165,04,02,01,02,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-04-02-01-02-20.wav
1166,04,02,02,01,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-04-02-02-01-20.wav
1167,04,02,02,02,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-04-02-02-02-20.wav
1168,05,01,01,01,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-05-01-01-01-20.wav
1169,05,01,01,02,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-05-01-01-02-20.wav
1170,05,01,02,01,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-05-01-02-01-20.wav
1171,05,01,02,02,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-05-01-02-02-20.wav
1172,05,02,01,01,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-05-02-01-01-20.wav
1173,05,02,01,02,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-05-02-01-02-20.wav
1174,05,02,02,01,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-05-02-02-01-20.wav
1175,05,02,02,02,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-05-02-02-02-20.wav
1176,06,01,01,01,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-06-01-01-01-20.wav
1177,06,01,01,02,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-06-01-01-02-20.wav
1178,06,01,02,01,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-06-01-02-01-20.wav
1179,06,01,02,02,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-06-01-02-02-20.wav
1180,06,02,01,01,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-06-02-01-01-20.wav
1181,06,02,01,02,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-06-02-01-02-20.wav
1182,06,02,02,01,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-06-02-02-01-20.wav
1183,06,02,02,02,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-06-02-02-02-20.wav
1184,07,01,01,01,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-07-01-01-01-20.wav
1185,07,01,01,02,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-07-01-01-02-20.wav
1186,07,01,02,01,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-07-01-02-01-20.wav
1187,07,01,02,02,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-07-01-02-02-20.wav
1188,07,02,01,01,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-07-02-01-01-20.wav
1189,07,02,01,02,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-07-02-01-02-20.wav
1190,07,02,02,01,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-07-02-02-01-20.wav
1191,07,02,02,02,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-07-02-02-02-20.wav
1192,08,01,01,01,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-08-01-01-01-20.wav
1193,08,01,01,02,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-08-01-01-02-20.wav
1194,08,01,02,01,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-08-01-02-01-20.wav
1195,08,01,02,02,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-08-01-02-02-20.wav
1196,08,02,01,01,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-08-02-01-01-20.wav
1197,08,02,01,02,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-08-02-01-02-20.wav
1198,08,02,02,01,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-08-02-02-01-20.wav
1199,08,02,02,02,20,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_20\03-01-08-02-02-02-20.wav
1200,01,01,01,01,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-01-01-01-01-21.wav
1201,01,01,01,02,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-01-01-01-02-21.wav
1202,01,01,02,01,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-01-01-02-01-21.wav
1203,01,01,02,02,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-01-01-02-02-21.wav
1204,02,01,01,01,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-02-01-01-01-21.wav
1205,02,01,01,02,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-02-01-01-02-21.wav
1206,02,01,02,01,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-02-01-02-01-21.wav
1207,02,01,02,02,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-02-01-02-02-21.wav
1208,02,02,01,01,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-02-02-01-01-21.wav
1209,02,02,01,02,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-02-02-01-02-21.wav
1210,02,02,02,01,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-02-02-02-01-21.wav
1211,02,02,02,02,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-02-02-02-02-21.wav
1212,03,01,01,01,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-03-01-01-01-21.wav
1213,03,01,01,02,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-03-01-01-02-21.wav
1214,03,01,02,01,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-03-01-02-01-21.wav
1215,03,01,02,02,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-03-01-02-02-21.wav
1216,03,02,01,01,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-03-02-01-01-21.wav
1217,03,02,01,02,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-03-02-01-02-21.wav
1218,03,02,02,01,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-03-02-02-01-21.wav
1219,03,02,02,02,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-03-02-02-02-21.wav
1220,04,01,01,01,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-04-01-01-01-21.wav
1221,04,01,01,02,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-04-01-01-02-21.wav
1222,04,01,02,01,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-04-01-02-01-21.wav
1223,04,01,02,02,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-04-01-02-02-21.wav
1224,04,02,01,01,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-04-02-01-01-21.wav
1225,04,02,01,02,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-04-02-01-02-21.wav
1226,04,02,02,01,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-04-02-02-01-21.wav
1227,04,02,02,02,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-04-02-02-02-21.wav
1228,05,01,01,01,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-05-01-01-01-21.wav
1229,05,01,01,02,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-05-01-01-02-21.wav
1230,05,01,02,01,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-05-01-02-01-21.wav
1231,05,01,02,02,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-05-01-02-02-21.wav
1232,05,02,01,01,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-05-02-01-01-21.wav
1233,05,02,01,02,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-05-02-01-02-21.wav
1234,05,02,02,01,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-05-02-02-01-21.wav
1235,05,02,02,02,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-05-02-02-02-21.wav
1236,06,01,01,01,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-06-01-01-01-21.wav
1237,06,01,01,02,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-06-01-01-02-21.wav
1238,06,01,02,01,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-06-01-02-01-21.wav
1239,06,01,02,02,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-06-01-02-02-21.wav
1240,06,02,01,01,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-06-02-01-01-21.wav
1241,06,02,01,02,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-06-02-01-02-21.wav
1242,06,02,02,01,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-06-02-02-01-21.wav
1243,06,02,02,02,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-06-02-02-02-21.wav
1244,07,01,01,01,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-07-01-01-01-21.wav
1245,07,01,01,02,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-07-01-01-02-21.wav
1246,07,01,02,01,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-07-01-02-01-21.wav
1247,07,01,02,02,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-07-01-02-02-21.wav
1248,07,02,01,01,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-07-02-01-01-21.wav
1249,07,02,01,02,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-07-02-01-02-21.wav
1250,07,02,02,01,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-07-02-02-01-21.wav
1251,07,02,02,02,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-07-02-02-02-21.wav
1252,08,01,01,01,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-08-01-01-01-21.wav
1253,08,01,01,02,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-08-01-01-02-21.wav
1254,08,01,02,01,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-08-01-02-01-21.wav
1255,08,01,02,02,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-08-01-02-02-21.wav
1256,08,02,01,01,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-08-02-01-01-21.wav
1257,08,02,01,02,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-08-02-01-02-21.wav
1258,08,02,02,01,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-08-02-02-01-21.wav
1259,08,02,02,02,21,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_21\03-01-08-02-02-02-21.wav
1260,01,01,01,01,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-01-01-01-01-22.wav
1261,01,01,01,02,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-01-01-01-02-22.wav
1262,01,01,02,01,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-01-01-02-01-22.wav
1263,01,01,02,02,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-01-01-02-02-22.wav
1264,02,01,01,01,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-02-01-01-01-22.wav
1265,02,01,01,02,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-02-01-01-02-22.wav
1266,02,01,02,01,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-02-01-02-01-22.wav
1267,02,01,02,02,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-02-01-02-02-22.wav
1268,02,02,01,01,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-02-02-01-01-22.wav
1269,02,02,01,02,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-02-02-01-02-22.wav
1270,02,02,02,01,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-02-02-02-01-22.wav
1271,02,02,02,02,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-02-02-02-02-22.wav
1272,03,01,01,01,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-03-01-01-01-22.wav
1273,03,01,01,02,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-03-01-01-02-22.wav
1274,03,01,02,01,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-03-01-02-01-22.wav
1275,03,01,02,02,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-03-01-02-02-22.wav
1276,03,02,01,01,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-03-02-01-01-22.wav
1277,03,02,01,02,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-03-02-01-02-22.wav
1278,03,02,02,01,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-03-02-02-01-22.wav
1279,03,02,02,02,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-03-02-02-02-22.wav
1280,04,01,01,01,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-04-01-01-01-22.wav
1281,04,01,01,02,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-04-01-01-02-22.wav
1282,04,01,02,01,22,E:/RAVDESS_dataset/Audio_Speech_Actors_01-24\Actor_22\03-01-04-01-02-01-22.wav
